"TripType","VisitNumber","Weekday","Upc","ScanCount","DepartmentDescription","FinelineNumber"
39,224,"Friday",4900001463,2,"DSD GROCERY",9538
39,224,"Friday",6827473529,1,"DSD GROCERY",2351
39,224,"Friday",8768400511,1,"DSD GROCERY",4624
39,224,"Friday",1370020760,1,"HOUSEHOLD PAPER GOODS",5020
39,224,"Friday",7874208942,1,"HOUSEHOLD PAPER GOODS",7010
39,224,"Friday",4000034787,1,"CANDY, TOBACCO, COOKIES",36
39,224,"Friday",7172001813,1,"CANDY, TOBACCO, COOKIES",39
39,224,"Friday",1420008810,2,"CANDY, TOBACCO, COOKIES",39
39,224,"Friday",2200011702,1,"CANDY, TOBACCO, COOKIES",39
39,224,"Friday",1370083812,1,"HOUSEHOLD PAPER GOODS",6020
39,224,"Friday",4900003661,1,"DSD GROCERY",9538
39,224,"Friday",2840023824,2,"DSD GROCERY",3658
8,225,"Friday",4093,-1,"PRODUCE",4008
8,225,"Friday",4093,1,"PRODUCE",4008
8,225,"Friday",4093,1,"PRODUCE",4008
8,225,"Friday",4156514116,1,"GROCERY DRY GOODS",1104
8,225,"Friday",4600029548,1,"GROCERY DRY GOODS",3201
35,228,"Friday",7874220164,2,"BAKERY",3004
35,228,"Friday",5200033876,2,"DSD GROCERY",4606
35,228,"Friday",5200032012,1,"DSD GROCERY",4606
8,229,"Friday",9147563004,2,"DAIRY",1405
8,232,"Friday",8155574214,1,"BEAUTY",3100
8,232,"Friday",8155574213,1,"BEAUTY",3100
32,235,"Friday",5000037765,1,"INFANT CONSUMABLE HARDLINES",716
8,236,"Friday",7618316363,1,"DSD GROCERY",3054
8,236,"Friday",78616200151,1,"DSD GROCERY",9216
8,236,"Friday",2840043503,1,"IMPULSE MERCHANDISE",808
9,238,"Friday",4935392809,1,"JEWELRY AND SUNGLASSES",6327
8,239,"Friday",4300006571,1,"DSD GROCERY",4624
8,239,"Friday",4300002822,1,"DSD GROCERY",4624
8,239,"Friday",2840023824,1,"DSD GROCERY",3658
8,241,"Friday",5000069225,1,"GROCERY DRY GOODS",3306
8,241,"Friday",2550020188,1,"GROCERY DRY GOODS",3304
32,245,"Friday",9186904841,1,"CELEBRATION",787
32,245,"Friday",8511846116,1,"INFANT APPAREL",597
32,245,"Friday",75883482901,1,"CELEBRATION",787
32,245,"Friday",60538816508,1,"SHOES",2500
32,245,"Friday",8511845464,1,"INFANT APPAREL",7001
32,245,"Friday",2746716718,1,"INFANT APPAREL",1204
32,245,"Friday",78114753798,1,"INFANT APPAREL",6200
32,245,"Friday",2746722388,1,"INFANT APPAREL",1204
33,248,"Friday",3506110963,1,"HARDWARE",2365
33,248,"Friday",7874234726,1,"HOUSEHOLD CHEMICALS/SUPP",140
33,248,"Friday",4650075581,1,"HOUSEHOLD CHEMICALS/SUPP",8945
33,248,"Friday",3700054826,1,"PERSONAL CARE",5414
33,248,"Friday",7874204956,1,"HOUSEHOLD CHEMICALS/SUPP",8599
33,248,"Friday",83889103072,2,"PHARMACY OTC",3701
33,248,"Friday",3506111100,1,"HARDWARE",2365
33,248,"Friday",3506111104,1,"HARDWARE",2365
33,248,"Friday",3506147595,1,"HARDWARE",2330
33,248,"Friday",3506148100,1,"HARDWARE",2335
33,248,"Friday",3700085271,1,"HOUSEHOLD CHEMICALS/SUPP",8945
33,251,"Friday",68113107862,3,"BAKERY",5017
33,251,"Friday",3700087452,1,"HOUSEHOLD CHEMICALS/SUPP",700
33,251,"Friday",7976503128,2,"DSD GROCERY",9206
35,252,"Friday",7874208937,2,"BAKERY",9801
35,252,"Friday",7874208932,2,"BAKERY",9801
35,252,"Friday",7084701712,1,"DSD GROCERY",3466
35,252,"Friday",7874207597,3,"BAKERY",6715
35,252,"Friday",5200010361,3,"DSD GROCERY",4607
35,252,"Friday",61126973373,1,"DSD GROCERY",3466
35,252,"Friday",3207,1,"FROZEN FOODS",9100
999,253,"Friday",68113178253,-1,"FINANCIAL SERVICES",279
40,255,"Friday",4171687175,1,"DAIRY",7953
40,255,"Friday",88828940068,1,"PRODUCE",1218
40,255,"Friday",4000049860,2,"CANDY, TOBACCO, COOKIES",510
40,255,"Friday",2840026498,1,"DSD GROCERY",3658
40,255,"Friday",3338366604,1,"PRODUCE",7701
40,255,"Friday",1862710063,2,"GROCERY DRY GOODS",3551
40,255,"Friday",7978310011,4,"DSD GROCERY",3866
40,255,"Friday",4000049858,2,"CANDY, TOBACCO, COOKIES",510
40,255,"Friday",2700062324,1,"DSD GROCERY",3008
40,255,"Friday",4000039507,2,"CANDY, TOBACCO, COOKIES",83
40,255,"Friday",3400004581,1,"CANDY, TOBACCO, COOKIES",83
40,255,"Friday",4000015147,2,"CANDY, TOBACCO, COOKIES",83
40,255,"Friday",1862703000,4,"GROCERY DRY GOODS",3551
40,255,"Friday",1862703001,2,"GROCERY DRY GOODS",3551
40,255,"Friday",3400014901,1,"CANDY, TOBACCO, COOKIES",77
40,255,"Friday",4400000430,2,"DSD GROCERY",3713
40,255,"Friday",2840005661,2,"DSD GROCERY",3658
40,255,"Friday",4000032437,1,"CANDY, TOBACCO, COOKIES",224
40,255,"Friday",1862742894,2,"GROCERY DRY GOODS",3551
40,255,"Friday",5150024322,1,"GROCERY DRY GOODS",2500
40,255,"Friday",3450063156,4,"GROCERY DRY GOODS",3306
40,255,"Friday",7114600245,2,"PRODUCE",256
40,255,"Friday",2840000303,1,"DSD GROCERY",3658
40,255,"Friday",4400088145,1,"DSD GROCERY",3630
40,255,"Friday",4900004284,1,"DSD GROCERY",9550
40,255,"Friday",4400002798,2,"DSD GROCERY",4156
40,255,"Friday",4400003328,1,"DSD GROCERY",3609
40,255,"Friday",7978325873,1,"DSD GROCERY",3866
40,255,"Friday",7874204019,1,"HOUSEHOLD PAPER GOODS",110
40,255,"Friday",4157005030,1,"DSD GROCERY",9452
40,255,"Friday",4400088032,2,"DSD GROCERY",3630
40,255,"Friday",4900001278,1,"DSD GROCERY",9550
40,255,"Friday",7874211472,2,"HOUSEHOLD PAPER GOODS",2046
37,256,"Friday",3107,1,"PRODUCE",103
9,257,"Friday",7464100974,1,"PRODUCE",5996
9,257,"Friday",7061210832,1,"AUTOMOTIVE",4007
27,259,"Friday",7112175715,1,"LAWN AND GARDEN",5141
27,259,"Friday",4656117978,2,"LAWN AND GARDEN",1748
27,259,"Friday",,3,"NULL",
27,259,"Friday",,1,"NULL",
27,259,"Friday",3146256088,2,"LAWN AND GARDEN",2605
27,259,"Friday",3146252618,5,"LAWN AND GARDEN",2605
27,259,"Friday",4650073175,1,"IMPULSE MERCHANDISE",337
999,261,"Friday",7602763552,-1,"AUTOMOTIVE",19
9,263,"Friday",7874298761,1,"BAKERY",5017
9,263,"Friday",7923802220,1,"AUTOMOTIVE",6340
9,263,"Friday",7923802224,1,"AUTOMOTIVE",6340
3,265,"Friday",83032400641,1,"IMPULSE MERCHANDISE",1001
3,265,"Friday",60538819035,1,"FINANCIAL SERVICES",1000
8,267,"Friday",1410004376,1,"DSD GROCERY",2752
8,267,"Friday",1410009606,1,"DSD GROCERY",2752
8,267,"Friday",3800011914,1,"DSD GROCERY",4659
40,274,"Friday",4460031259,1,"LAWN AND GARDEN",31
40,274,"Friday",68113107450,1,"HOUSEHOLD PAPER GOODS",4693
40,274,"Friday",7874206992,1,"HOUSEHOLD PAPER GOODS",6660
40,274,"Friday",7874203524,2,"DSD GROCERY",9220
40,274,"Friday",5450019334,2,"PRE PACKED DELI",7503
40,274,"Friday",7874205306,1,"GROCERY DRY GOODS",2503
40,274,"Friday",4127197110,1,"FROZEN FOODS",9100
40,274,"Friday",7874208902,1,"HOUSEHOLD PAPER GOODS",7010
40,274,"Friday",2032300514,1,"MEAT - FRESH & FROZEN",6552
40,274,"Friday",5040075116,1,"COMM BREAD",3725
40,274,"Friday",1111587132,1,"DAIRY",1251
40,274,"Friday",68113102536,1,"HOUSEHOLD PAPER GOODS",5010
40,274,"Friday",7103025162,1,"DAIRY",7958
40,274,"Friday",7312400206,2,"COMM BREAD",3792
40,274,"Friday",4127197110,1,"FROZEN FOODS",9100
40,274,"Friday",4082,1,"PRODUCE",4020
40,274,"Friday",3338365020,1,"PRODUCE",7501
25,275,"Friday",880552312077,1,"LADIESWEAR",3120
25,275,"Friday",2800008040,1,"CANDY, TOBACCO, COOKIES",521
25,275,"Friday",7989602488,1,"PERSONAL CARE",9107
25,275,"Friday",88595461549,1,"TOYS",1209
25,275,"Friday",880937758571,1,"LADIESWEAR",1217
25,275,"Friday",7001118223,1,"LADIES SOCKS",3052
9,277,"Friday",8171572539,1,"INFANT APPAREL",6415
36,278,"Friday",3700012440,3,"PERSONAL CARE",5462
36,278,"Friday",72225210067,1,"PHARMACY OTC",549
36,278,"Friday",3700006221,2,"PERSONAL CARE",203
4,279,"Friday",3660081333,1,"PHARMACY OTC",1181
999,281,"Friday",68113178253,-1,"FINANCIAL SERVICES",279
40,283,"Friday",67811244415,1,"HOUSEHOLD CHEMICALS/SUPP",6510
40,283,"Friday",7874207704,1,"HOUSEHOLD PAPER GOODS",6640
40,283,"Friday",7192162052,1,"FROZEN FOODS",9116
40,283,"Friday",4116709683,1,"PERSONAL CARE",805
40,283,"Friday",2900001617,1,"DSD GROCERY",3562
40,283,"Friday",1920090034,1,"HOUSEHOLD CHEMICALS/SUPP",5510
40,283,"Friday",8087817673,1,"PERSONAL CARE",5027
40,283,"Friday",1800000108,1,"DAIRY",1303
40,283,"Friday",1200000496,1,"DSD GROCERY",9575
40,283,"Friday",1200000231,1,"DSD GROCERY",9575
40,283,"Friday",68113138952,1,"SERVICE DELI",7100
40,283,"Friday",2420005016,1,"HOUSEHOLD CHEMICALS/SUPP",730
40,283,"Friday",7874231417,2,"COMM BREAD",3718
40,283,"Friday",7940076380,1,"PERSONAL CARE",1
40,283,"Friday",1200000496,3,"DSD GROCERY",9575
40,283,"Friday",7874236944,1,"GROCERY DRY GOODS",2802
40,283,"Friday",1200000231,2,"DSD GROCERY",9575
40,283,"Friday",7261345201,1,"HOUSEHOLD CHEMICALS/SUPP",2040
40,283,"Friday",3700085123,1,"HOUSEHOLD PAPER GOODS",3080
40,283,"Friday",7940076380,1,"PERSONAL CARE",1
40,283,"Friday",2781530050,1,"PRE PACKED DELI",7252
40,283,"Friday",3040021648,1,"HOUSEHOLD PAPER GOODS",104
40,283,"Friday",7874208294,1,"DAIRY",1405
40,283,"Friday",2430004102,2,"COMM BREAD",3707
40,283,"Friday",88438910836,1,"PHARMACY OTC",3531
8,284,"Friday",1200014109,1,"DSD GROCERY",3054
5,285,"Friday",38137116146,1,"PHARMACY OTC",3524
5,285,"Friday",3800059099,1,"IMPULSE MERCHANDISE",5
5,285,"Friday",3800059099,1,"IMPULSE MERCHANDISE",5
5,285,"Friday",61126913344,1,"DSD GROCERY",3467
5,285,"Friday",68113168756,1,"PHARMACY OTC",3533
5,285,"Friday",36461304562,1,"PHARMACY OTC",4080
8,286,"Friday",3207,1,"FROZEN FOODS",9100
8,286,"Friday",1480051647,1,"DSD GROCERY",9820
40,287,"Friday",2840007098,1,"DSD GROCERY",9267
40,287,"Friday",30187137127,1,"BEAUTY",4020
40,287,"Friday",80859471146,1,"PLUS AND MATERNITY",8140
40,287,"Friday",82926811558,2,"PLUS AND MATERNITY",5047
40,287,"Friday",2100004693,1,"GROCERY DRY GOODS",3004
40,287,"Friday",7874235191,1,"DSD GROCERY",9208
40,287,"Friday",60538812231,1,"SHOES",8251
40,287,"Friday",72783384805,1,"JEWELRY AND SUNGLASSES",6802
40,287,"Friday",7874202621,1,"PHARMACY OTC",1355
40,287,"Friday",4335400720,1,"GROCERY DRY GOODS",3201
40,287,"Friday",31015883086,1,"PERSONAL CARE",205
40,287,"Friday",60538871457,1,"DAIRY",9100
40,287,"Friday",3090011172,1,"DAIRY",7955
40,287,"Friday",20265400000,2,"MEAT - FRESH & FROZEN",6038
40,287,"Friday",20209700000,2,"MEAT - FRESH & FROZEN",6074
40,287,"Friday",4900000044,1,"DSD GROCERY",9546
40,287,"Friday",7321400129,1,"GROCERY DRY GOODS",2554
40,287,"Friday",2500005349,2,"DSD GROCERY",3004
40,287,"Friday",2840000210,1,"DSD GROCERY",9266
40,287,"Friday",68113138753,1,"PRODUCE",7004
40,287,"Friday",68113132896,1,"PRODUCE",7070
40,287,"Friday",7958199525,4,"DSD GROCERY",3458
40,287,"Friday",5210009170,4,"GROCERY DRY GOODS",4271
40,287,"Friday",7874211909,1,"DAIRY",1353
40,287,"Friday",4087,1,"PRODUCE",7803
31,288,"Friday",79936631703,1,"WIRELESS",1065
8,289,"Friday",1200000159,1,"DSD GROCERY",9211
3,290,"Friday",60538812237,1,"FINANCIAL SERVICES",277
3,290,"Friday",60538812236,1,"FINANCIAL SERVICES",278
9,291,"Friday",68106699471,1,"IMPULSE MERCHANDISE",350
9,291,"Friday",7600135345,1,"HOME DECOR",5547
9,291,"Friday",85201700315,1,"PRODUCE",7131
9,291,"Friday",85201700300,1,"PRODUCE",7131
9,291,"Friday",68113110915,1,"ELECTRONICS",9926
9,292,"Friday",4393554282,1,"MENS WEAR",5106
999,295,"Friday",1019906311,1,"OFFICE SUPPLIES",9379
9,298,"Friday",88828211666,1,"GIRLS WEAR, 4-6X  AND 7-14",1337
9,298,"Friday",4393571005,1,"GIRLS WEAR, 4-6X  AND 7-14",5133
7,302,"Friday",4011,1,"PRODUCE",5501
7,302,"Friday",7874298209,1,"BAKERY",5017
7,302,"Friday",8774506289,1,"BAKERY",5018
7,302,"Friday",7341000026,2,"COMM BREAD",3761
7,302,"Friday",4046,1,"PRODUCE",5620
7,302,"Friday",3151,1,"PRODUCE",7801
7,302,"Friday",1410007467,2,"COMM BREAD",3762
7,308,"Friday",3800076611,1,"GROCERY DRY GOODS",3504
7,308,"Friday",20919800000,1,"SERVICE DELI",8150
7,308,"Friday",68113191745,1,"SERVICE DELI",4031
8,309,"Friday",3210003404,1,"FROZEN FOODS",1998
8,309,"Friday",6843791144,1,"CANDY, TOBACCO, COOKIES",73
9,310,"Friday",72097247574,1,"BOYS WEAR",1619
8,312,"Friday",7874202986,1,"SERVICE DELI",4076
8,312,"Friday",7084701324,1,"DSD GROCERY",3466
8,312,"Friday",7874207597,1,"BAKERY",6715
8,313,"Friday",7874222601,1,"DSD GROCERY",4639
8,313,"Friday",7874222601,1,"DSD GROCERY",4639
8,313,"Friday",4011,1,"PRODUCE",5501
39,314,"Friday",3700067831,1,"PERSONAL CARE",203
39,314,"Friday",3700042902,1,"HOUSEHOLD CHEMICALS/SUPP",140
39,314,"Friday",1910010999,1,"BEAUTY",4010
39,314,"Friday",7874204019,1,"HOUSEHOLD PAPER GOODS",110
39,314,"Friday",7431255366,1,"PHARMACY OTC",502
39,315,"Friday",7172053046,1,"CANDY, TOBACCO, COOKIES",521
39,315,"Friday",2800008140,1,"CANDY, TOBACCO, COOKIES",521
39,315,"Friday",1200000159,1,"DSD GROCERY",9211
39,315,"Friday",1420053545,1,"CANDY, TOBACCO, COOKIES",707
39,315,"Friday",78035378403,1,"PRODUCE",3601
39,315,"Friday",2800008040,1,"CANDY, TOBACCO, COOKIES",521
39,315,"Friday",4400003414,1,"IMPULSE MERCHANDISE",804
39,315,"Friday",3338308459,2,"PRODUCE",1242
39,315,"Friday",3800084709,1,"DSD GROCERY",3353
39,315,"Friday",7871527673,2,"LADIESWEAR",599
39,315,"Friday",7871527673,1,"LADIESWEAR",599
39,315,"Friday",7871527673,-2,"LADIESWEAR",599
39,315,"Friday",2200001189,1,"CANDY, TOBACCO, COOKIES",707
39,315,"Friday",7871527682,1,"LADIESWEAR",599
39,315,"Friday",7871527682,2,"LADIESWEAR",599
39,315,"Friday",76163520390,3,"PRODUCE",3509
39,315,"Friday",7871527672,1,"LADIESWEAR",599
39,315,"Friday",7871527672,2,"LADIESWEAR",599
34,316,"Friday",7119000716,1,"PETS AND SUPPLIES",241
34,316,"Friday",2310010630,1,"PETS AND SUPPLIES",1436
34,316,"Friday",2310010930,1,"PETS AND SUPPLIES",3300
34,316,"Friday",7119000685,1,"PETS AND SUPPLIES",241
999,317,"Friday",60538812238,-1,"FINANCIAL SERVICES",279
3,322,"Friday",60538896309,1,"FINANCIAL SERVICES",276
3,322,"Friday",68113163351,1,"FINANCIAL SERVICES",275
9,323,"Friday",4900000977,1,"DSD GROCERY",9211
9,323,"Friday",66216324208,1,"GIRLS WEAR, 4-6X  AND 7-14",2710
9,324,"Friday",9064956838,1,"BRAS & SHAPEWEAR",4003
9,324,"Friday",7874208285,1,"PHARMACY OTC",253
9,325,"Friday",3400000567,1,"IMPULSE MERCHANDISE",135
9,325,"Friday",4741738668,1,"LADIES SOCKS",3703
36,326,"Friday",73150954249,1,"BEAUTY",3405
36,326,"Friday",88743933383,1,"MENS WEAR",3638
36,326,"Friday",73792721472,1,"JEWELRY AND SUNGLASSES",7095
36,326,"Friday",3600036926,1,"PERSONAL CARE",9103
36,326,"Friday",73150953236,1,"BEAUTY",3405
36,326,"Friday",38137004170,1,"PERSONAL CARE",9103
3,328,"Friday",68113107939,1,"FINANCIAL SERVICES",200
3,328,"Friday",60538887953,1,"FINANCIAL SERVICES",285
8,330,"Friday",7464100427,1,"PRODUCE",5910
8,330,"Friday",7172572815,1,"PRODUCE",177
8,330,"Friday",7146401769,1,"PRODUCE",7131
8,330,"Friday",4135,1,"PRODUCE",1214
999,333,"Friday",65651449742,1,"JEWELRY AND SUNGLASSES",6812
999,333,"Friday",65651449742,-1,"JEWELRY AND SUNGLASSES",6812
8,334,"Friday",4900000977,1,"DSD GROCERY",9211
9,335,"Friday",8609323179,1,"HOME DECOR",555
39,341,"Friday",3270012495,1,"PETS AND SUPPLIES",8670
39,341,"Friday",71533943000,4,"HORTICULTURE AND ACCESS",8814
39,341,"Friday",8066095785,1,"LIQUOR,WINE,BEER",1106
39,341,"Friday",7047000312,2,"DAIRY",1351
39,341,"Friday",4011,1,"PRODUCE",5501
39,341,"Friday",7047019659,2,"DAIRY",1351
39,341,"Friday",8186422216,1,"PRODUCE",172
39,341,"Friday",7047000321,2,"DAIRY",1351
39,341,"Friday",66408114681,1,"PRODUCE",904
39,341,"Friday",3700091845,1,"PERSONAL CARE",5050
39,341,"Friday",7154903313,1,"LAWN AND GARDEN",5150
8,343,"Friday",61126911357,1,"DSD GROCERY",3467
8,344,"Friday",2840020127,1,"DSD GROCERY",9251
33,346,"Friday",7874208990,9,"HOUSEHOLD PAPER GOODS",6030
33,346,"Friday",7874211461,9,"HOUSEHOLD PAPER GOODS",6020
33,346,"Friday",75838570243,1,"MENS WEAR",4921
33,346,"Friday",7874211462,-1,"HOUSEHOLD PAPER GOODS",6030
33,346,"Friday",7874211462,1,"HOUSEHOLD PAPER GOODS",6030
33,346,"Friday",4900001464,1,"DSD GROCERY",9538
33,346,"Friday",7874211462,2,"HOUSEHOLD PAPER GOODS",6030
8,347,"Friday",61126999100,1,"DSD GROCERY",3467
3,348,"Friday",68113176761,1,"FINANCIAL SERVICES",283
32,349,"Friday",3600043502,1,"INFANT CONSUMABLE HARDLINES",203
32,349,"Friday",3600043262,1,"INFANT CONSUMABLE HARDLINES",9008
32,349,"Friday",88309608528,1,"MENS WEAR",5660
9,350,"Friday",6791452627,1,"IMPULSE MERCHANDISE",347
999,351,"Friday",68113178251,1,"FINANCIAL SERVICES",281
999,351,"Friday",68113178252,1,"FINANCIAL SERVICES",280
999,357,"Friday",60538807733,1,"FINANCIAL SERVICES",287
999,357,"Friday",68113107941,1,"FINANCIAL SERVICES",286
40,358,"Friday",2006616395,1,"PAINT AND ACCESSORIES",1017
40,358,"Friday",7874222803,1,"GROCERY DRY GOODS",4451
40,358,"Friday",83146200026,1,"LAWN AND GARDEN",225
40,358,"Friday",7874205390,1,"PAINT AND ACCESSORIES",1007
40,358,"Friday",7112195995,3,"LAWN AND GARDEN",4805
40,358,"Friday",3500044673,1,"HOUSEHOLD CHEMICALS/SUPP",130
40,358,"Friday",7418226931,1,"PERSONAL CARE",3185
40,358,"Friday",7792407394,1,"LAWN AND GARDEN",54
40,358,"Friday",87921300294,2,"PETS AND SUPPLIES",5004
40,358,"Friday",73702500821,1,"HOUSEHOLD CHEMICALS/SUPP",9055
40,358,"Friday",3700086586,2,"HOUSEHOLD CHEMICALS/SUPP",8915
40,358,"Friday",7874204972,1,"HOUSEHOLD CHEMICALS/SUPP",103
40,358,"Friday",7140001630,1,"LADIES SOCKS",3076
40,358,"Friday",86179000033,3,"HORTICULTURE AND ACCESS",636
40,358,"Friday",86179000033,2,"HORTICULTURE AND ACCESS",636
40,358,"Friday",86179000037,3,"HORTICULTURE AND ACCESS",636
40,358,"Friday",3700088927,1,"HOUSEHOLD CHEMICALS/SUPP",1565
40,358,"Friday",7800005416,1,"DSD GROCERY",2403
40,358,"Friday",1820011030,1,"LIQUOR,WINE,BEER",105
40,358,"Friday",5000042994,1,"PETS AND SUPPLIES",1436
40,358,"Friday",78616200355,1,"DSD GROCERY",3005
40,358,"Friday",7618316364,2,"DSD GROCERY",3054
40,358,"Friday",4011,1,"PRODUCE",5501
40,358,"Friday",3700014389,1,"HOUSEHOLD CHEMICALS/SUPP",155
40,358,"Friday",1820011030,1,"LIQUOR,WINE,BEER",105
40,358,"Friday",7874211442,2,"HOUSEHOLD CHEMICALS/SUPP",5510
40,358,"Friday",78616200353,1,"DSD GROCERY",3005
40,358,"Friday",78616200354,1,"DSD GROCERY",3005
40,358,"Friday",4460030770,1,"HOUSEHOLD CHEMICALS/SUPP",1025
40,358,"Friday",72450425000,1,"PAINT AND ACCESSORIES",1005
40,358,"Friday",1200000088,1,"DSD GROCERY",9551
40,358,"Friday",1200000017,2,"DSD GROCERY",9551
40,358,"Friday",7235002056,2,"DSD GROCERY",3468
40,358,"Friday",3700080068,1,"HOUSEHOLD CHEMICALS/SUPP",2090
40,358,"Friday",1150906003,1,"PHARMACY OTC",2730
3,359,"Friday",68113163351,1,"FINANCIAL SERVICES",275
3,359,"Friday",60538896309,1,"FINANCIAL SERVICES",276
6,360,"Friday",7084781116,1,"DSD GROCERY",3467
6,360,"Friday",2610000573,1,"CANDY, TOBACCO, COOKIES",8012
25,361,"Friday",88743956739,1,"MENS WEAR",3220
25,361,"Friday",5330007313,1,"MENS WEAR",2109
25,361,"Friday",7160305582,1,"BEAUTY",3509
25,361,"Friday",67278778969,1,"MENS WEAR",1605
25,361,"Friday",68113131249,1,"PHARMACY OTC",601
42,362,"Friday",2471931450,1,"HORTICULTURE AND ACCESS",8135
42,362,"Friday",7314908906,3,"HOME MANAGEMENT",6604
42,362,"Friday",4316866651,1,"HARDWARE",4510
42,362,"Friday",2471931182,2,"HORTICULTURE AND ACCESS",8665
42,362,"Friday",2253220274,1,"HORTICULTURE AND ACCESS",1470
9,363,"Friday",60538815739,1,"SHOES",3329
9,367,"Friday",82342090727,1,"HARDWARE",6800
3,369,"Friday",68113176761,1,"FINANCIAL SERVICES",283
18,371,"Friday",3989714671,3,"TOYS",4505
18,371,"Friday",3989714671,1,"TOYS",4505
18,371,"Friday",3506192346,1,"HARDWARE",1913
18,371,"Friday",3506192346,1,"HARDWARE",1913
35,372,"Friday",7172572731,1,"PRODUCE",290
35,372,"Friday",88561506747,1,"SLEEPWEAR/FOUNDATIONS",2900
35,372,"Friday",5200032180,2,"DSD GROCERY",4606
35,372,"Friday",64312604011,1,"PRODUCE",5501
8,373,"Friday",7301000454,1,"PHARMACY OTC",260
8,373,"Friday",3800059099,1,"IMPULSE MERCHANDISE",5
42,375,"Friday",4650107996,1,"FABRICS AND CRAFTS",4308
42,375,"Friday",73191997752,1,"LAWN AND GARDEN",401
42,375,"Friday",7535331863,1,"PAINT AND ACCESSORIES",1003
42,375,"Friday",2899520414,1,"FABRICS AND CRAFTS",1065
42,375,"Friday",2899520424,1,"FABRICS AND CRAFTS",1057
42,375,"Friday",7140001630,1,"LADIES SOCKS",3076
42,375,"Friday",65356987435,1,"TOYS",2004
9,377,"Friday",2226534723,1,"CAMERAS AND SUPPLIES",1820
21,378,"Friday",76594040931,1,"FABRICS AND CRAFTS",517
21,378,"Friday",1775429326,1,"FABRICS AND CRAFTS",1230
21,378,"Friday",7516001005,1,"FABRICS AND CRAFTS",4102
21,378,"Friday",76594016819,1,"FABRICS AND CRAFTS",517
21,378,"Friday",7985606213,1,"FABRICS AND CRAFTS",807
21,378,"Friday",7985620695,1,"FABRICS AND CRAFTS",815
21,378,"Friday",7985601321,2,"FABRICS AND CRAFTS",816
21,378,"Friday",1775426268,1,"FABRICS AND CRAFTS",1209
21,378,"Friday",76594053515,2,"FABRICS AND CRAFTS",517
21,378,"Friday",76594016796,1,"FABRICS AND CRAFTS",623
21,378,"Friday",1775426270,1,"FABRICS AND CRAFTS",1209
21,378,"Friday",1775426266,1,"FABRICS AND CRAFTS",1209
21,378,"Friday",7963677996,1,"FABRICS AND CRAFTS",801
40,379,"Friday",7790019209,1,"PRE PACKED DELI",7803
40,379,"Friday",3700084991,1,"HOUSEHOLD CHEMICALS/SUPP",500
40,379,"Friday",30045084324,1,"PHARMACY OTC",2061
40,379,"Friday",2100061526,1,"DAIRY",7958
40,379,"Friday",3450014000,1,"DAIRY",1251
40,379,"Friday",30274230015,1,"PHARMACY OTC",1560
40,379,"Friday",4460000221,1,"HOUSEHOLD CHEMICALS/SUPP",8010
40,379,"Friday",7874204007,1,"HOUSEHOLD PAPER GOODS",3011
40,379,"Friday",7763304737,1,"COMM BREAD",3701
40,379,"Friday",4850030139,2,"DAIRY",1404
40,379,"Friday",5410000140,1,"GROCERY DRY GOODS",2570
40,379,"Friday",4400003327,1,"DSD GROCERY",2758
40,379,"Friday",4900002468,1,"DSD GROCERY",3042
40,379,"Friday",3700016629,1,"HOUSEHOLD CHEMICALS/SUPP",8910
40,379,"Friday",4470003070,1,"PRE PACKED DELI",7554
40,379,"Friday",4142012512,2,"CANDY, TOBACCO, COOKIES",707
40,379,"Friday",8526408631,4,"COMM BREAD",2200
40,379,"Friday",68113169612,3,"PHARMACY OTC",1101
40,379,"Friday",7874204017,1,"HOUSEHOLD PAPER GOODS",110
40,379,"Friday",64541676574,1,"CELEBRATION",14
40,379,"Friday",60538800120,1,"DAIRY",9127
40,379,"Friday",68113107838,1,"PHARMACY OTC",1111
40,379,"Friday",2840019914,1,"DSD GROCERY",9251
5,382,"Friday",85303000202,1,"PHARMACY OTC",4079
5,382,"Friday",3927822010,1,"PHARMACY OTC",2041
3,383,"Friday",60538896309,4,"FINANCIAL SERVICES",276
3,383,"Friday",68113163351,4,"FINANCIAL SERVICES",275
8,384,"Friday",87126040060,1,"PRODUCE",65
38,385,"Friday",3000031836,1,"GROCERY DRY GOODS",3505
38,385,"Friday",64901075190,1,"PERSONAL CARE",6113
38,385,"Friday",7464102712,1,"PRODUCE",5906
38,385,"Friday",67604560878,1,"BEAUTY",3848
38,385,"Friday",2840019998,1,"DSD GROCERY",9251
38,385,"Friday",94011,2,"PRODUCE",5504
38,385,"Friday",7572406105,1,"PERSONAL CARE",6105
38,385,"Friday",3000031753,2,"GROCERY DRY GOODS",3600
38,385,"Friday",1480064657,1,"DSD GROCERY",4644
38,385,"Friday",4850002104,1,"DAIRY",1407
38,385,"Friday",4011,2,"PRODUCE",5501
38,385,"Friday",88491200245,1,"GROCERY DRY GOODS",3600
38,385,"Friday",4400003327,1,"DSD GROCERY",2758
38,385,"Friday",8768400512,1,"DSD GROCERY",4624
38,385,"Friday",78035378403,2,"PRODUCE",3601
38,385,"Friday",3800039122,1,"GROCERY DRY GOODS",3600
38,385,"Friday",2840019078,2,"DSD GROCERY",7902
38,385,"Friday",2840020129,1,"DSD GROCERY",9251
38,385,"Friday",1600043471,1,"GROCERY DRY GOODS",3600
38,385,"Friday",2840007165,1,"DSD GROCERY",4551
